-6.0000	-69.2500	322.00
-6.0833	-69.2500	323.00
-6.1667	-69.3333	324.00
-6.1667	-69.2500	325.00
-6.2500	-69.3333	326.00
-6.3333	-69.3333	327.00
-6.4167	-69.4167	328.00
-6.4167	-69.3333	329.00
-6.5000	-69.4167	330.00
-6.5833	-69.4167	331.00
-6.6667	-69.5833	332.00
-6.6667	-69.5000	333.00
-6.6667	-69.4167	334.00
-6.7500	-69.5000	335.00
-6.7500	-69.5833	336.00
-6.6667	-69.6667	337.00
-7.4167	-69.6667	338.00
-7.5000	-69.6667	339.00
-7.5833	-69.6667	340.00
-7.6667	-69.7500	341.00
-7.6667	-69.6667	342.00
-7.7500	-69.7500	343.00
-7.7500	-69.6667	344.00
-7.8333	-69.8333	345.00
-7.9167	-69.8333	346.00
-8.0000	-69.9167	347.00
-8.0833	-69.9167	348.00
-8.1667	-70.0000	349.00
-8.3333	-70.0833	350.00
-8.5000	-70.0833	351.00
-8.5833	-70.0000	352.00
-8.7500	-69.9167	353.00
-8.8333	-69.9167	354.00
-8.9167	-69.8333	355.00
-9.0000	-69.8333	356.00
-9.0833	-69.7500	357.00
-9.5000	-69.8333	358.00
-9.5000	-69.7500	359.00
-9.5833	-69.9167	360.00
-9.8333	-69.8333	361.00
-9.9167	-69.8333	362.00
-10.0833	-69.9167	363.00
-10.1667	-69.9167	364.00
-10.2500	-69.9167	365.00
-10.3333	-70.0000	366.00
-10.4167	-70.0000	367.00
-10.5833	-70.1667	368.00
-10.5833	-70.0833	369.00
-10.8333	-70.2500	370.00
-10.9167	-70.2500	371.00
-11.1667	-70.1667	372.00
-11.2500	-70.2500	373.00
-11.2500	-70.1667	374.00
-11.3333	-70.1667	375.00
-11.4167	-70.1667	376.00
-11.5000	-70.1667	377.00
-11.6667	-70.2500	378.00
-11.7500	-70.4167	379.00
-11.7500	-70.3333	380.00
-11.8333	-70.4167	381.00
-11.9167	-70.5000	382.00
-12.0000	-70.5000	383.00
-12.0833	-70.5000	384.00
-12.5000	-70.6667	385.00
-12.5000	-70.5000	386.00
-12.5833	-70.5833	387.00
-12.5833	-70.5000	388.00
-12.7500	-70.8333	389.00
-12.8333	-70.8333	390.00
-13.0000	-70.9167	391.00
-13.0833	-70.9167	392.00
-13.1667	-71.0000	393.00
-13.2500	-71.0000	394.00
-13.3333	-71.0000	395.00
-13.6667	-71.0833	396.00
-13.8333	-71.0833	397.00
-13.9167	-71.0833	398.00
-14.0000	-71.0833	399.00
-14.0833	-71.1667	400.00
-14.3333	-71.2500	401.00
-14.4167	-71.2500	402.00
-14.6667	-71.3333	403.00
-14.7500	-71.3333	404.00
-15.1667	-71.4167	405.00
-15.2500	-71.4167	406.00
-15.3333	-71.4167	407.00
-15.4167	-71.4167	408.00
-15.5000	-71.4167	409.00
-15.5833	-71.4167	410.00
-15.7500	-71.5000	411.00
-15.8333	-71.5000	412.00
-15.9167	-71.5000	413.00
-16.2500	-71.5833	414.00
-16.5833	-71.7500	415.00
-16.7500	-71.8333	416.00
-16.8333	-71.8333	417.00
-16.9167	-71.8333	418.00
-17.0000	-71.8333	419.00
-17.5833	-72.1667	420.00
-17.7500	-72.2500	421.00
-18.3333	-72.4167	422.00
-18.4167	-72.5000	423.00
-18.5700	-72.7400	424.00
-18.8200	-72.5600	425.00
-18.9100	-72.6000	426.00
-18.9300	-72.7400	427.00
-19.5000	-72.8333	428.00
-19.5833	-72.8333	429.00
-19.9167	-72.8333	430.00
-20.0000	-72.8333	431.00
-20.6667	-72.8333	432.00
-21.0833	-72.9167	433.00
-21.5000	-73.0000	434.00
-21.6667	-73.1667	435.00
-21.6667	-73.0833	436.00
-21.7500	-73.1667	437.00
-22.2500	-73.2500	438.00
-22.7500	-73.2500	439.00
-23.2500	-73.2500	440.00
-24.0833	-73.4167	441.00
-24.6667	-73.5833	442.00
-25.0000	-73.7500	443.00
-25.2500	-73.6667	444.00
-25.6667	-73.5833	445.00
-25.7500	-73.5833	446.00
-25.8333	-73.5833	447.00
-26.0833	-73.5833	448.00
-26.1667	-73.5833	449.00
-26.2500	-73.5833	450.00
